,Position,Velocity,Torque,Current
1753,2427566.0,-343750.0,-13.12,-5245.9
1754,2427224.0,-343750.0,-13.76,-5232.7
1755,2426883.0,-343250.0,-13.44,-5220.6
1756,2426545.0,-341500.0,-13.44,-5211.8
1757,2426211.0,-338750.0,-13.44,-5207.4
1758,2425880.0,-336000.0,-13.44,-5206.3
1759,2425554.0,-332250.0,-13.76,-5210.7
1760,2425228.0,-329250.0,-14.72,-5215.1
1761,2424905.0,-326500.0,-15.04,-5222.8
1762,2424581.0,-324750.0,-15.04,-5229.4
1763,2424257.0,-324250.0,-15.36,-5236.0
1764,2423932.0,-324000.0,-16.0,-5241.5
1765,2423607.0,-324500.0,-16.0,-5247.0
1766,2423280.0,-325250.0,-16.32,-5250.3
1767,2422952.0,-326250.0,-16.64,-5252.5
1768,2422626.0,-326500.0,-17.28,-5256.9
1769,2422297.0,-327500.0,-17.6,-5258.0
1770,2421971.0,-327250.0,-17.6,-5262.4
1771,2421643.0,-327250.0,-16.96,-5264.6
1772,2421319.0,-326750.0,-17.6,-5271.2
1773,2420995.0,-325500.0,-18.56,-5277.8
1774,2420673.0,-324500.0,-18.88,-5286.6
1775,2420351.0,-323000.0,-19.84,-5295.4
1776,2420030.0,-322250.0,-21.12,-5305.3
1777,2419709.0,-321500.0,-21.76,-5315.2
1778,2419386.0,-321750.0,-21.12,-5322.9
1779,2419062.0,-322250.0,-19.52,-5329.5
1780,2418738.0,-323000.0,-20.16,-5336.1
1781,2418412.0,-324250.0,-20.16,-5340.5
1782,2418085.0,-325250.0,-20.16,-5343.8
1783,2417757.0,-326250.0,-20.48,-5346.0
1784,2417426.0,-328000.0,-20.48,-5344.9
1785,2417096.0,-329000.0,-20.8,-5344.9
1786,2416762.0,-330750.0,-20.8,-5340.5
1787,2416429.0,-332000.0,-16.64,-5337.2
1788,2416097.0,-332250.0,-16.64,-5335.0
1789,2415764.0,-333000.0,-16.96,-5331.7
1790,2415435.0,-331750.0,-17.6,-5332.8
1791,2415105.0,-331000.0,-18.56,-5332.8
1792,2414777.0,-330000.0,-19.2,-5335.0
1793,2414448.0,-329000.0,-19.84,-5336.1
1794,2414117.0,-329500.0,-20.16,-5335.0
1795,2413787.0,-329500.0,-15.68,-5335.0
1796,2413452.0,-331250.0,-16.0,-5329.5
1797,2413116.0,-333000.0,-16.32,-5322.9
1798,2412777.0,-335000.0,-16.0,-5311.9
1799,2412436.0,-337750.0,-16.64,-5299.8
1800,2412094.0,-339500.0,-16.96,-5286.6
1801,2411752.0,-341000.0,-16.96,-5273.4
1802,2411408.0,-342250.0,-17.6,-5258.0
1803,2411067.0,-342250.0,-14.08,-5245.9
1804,2410728.0,-341500.0,-14.4,-5236.0
1805,2410389.0,-340750.0,-15.04,-5226.1
1806,2410056.0,-338000.0,-15.68,-5222.8
1807,2409723.0,-336000.0,-16.32,-5219.5
1808,2409393.0,-333750.0,-17.6,-5219.5
1809,2409064.0,-331250.0,-17.92,-5220.6
1810,2408736.0,-330000.0,-18.88,-5222.8
1811,2408412.0,-327750.0,-17.28,-5229.4
1812,2408085.0,-327000.0,-16.96,-5232.7
1813,2407761.0,-325750.0,-17.6,-5239.3
1814,2407434.0,-325500.0,-17.92,-5242.6
1815,2407108.0,-326000.0,-18.24,-5247.0
1816,2406779.0,-326500.0,-18.24,-5248.1
1817,2406451.0,-327500.0,-17.92,-5250.3
1818,2406120.0,-328500.0,-17.6,-5249.2
1819,2405788.0,-330000.0,-16.96,-5247.0
1820,2405460.0,-329750.0,-15.36,-5249.2
1821,2405130.0,-330250.0,-15.04,-5249.2
1822,2404804.0,-329000.0,-15.04,-5253.6
1823,2404479.0,-327250.0,-15.36,-5259.1
1824,2404157.0,-325750.0,-16.0,-5267.9
1825,2403837.0,-323250.0,-16.0,-5278.9
1826,2403519.0,-321250.0,-16.64,-5292.1
1827,2403200.0,-319750.0,-16.96,-5304.2
1828,2402881.0,-319000.0,-17.28,-5316.3
1829,2402560.0,-319250.0,-16.96,-5326.2
1830,2402237.0,-320500.0,-17.28,-5333.9
1831,2401912.0,-322000.0,-17.6,-5339.4
1832,2401585.0,-324000.0,-17.28,-5342.7
1833,2401257.0,-325750.0,-16.96,-5344.9
1834,2400927.0,-327500.0,-16.96,-5344.9
1835,2400599.0,-328250.0,-16.96,-5347.1
1836,2400267.0,-329500.0,-18.24,-5344.9
1837,2399937.0,-330000.0,-17.6,-5344.9
1838,2399608.0,-329750.0,-18.24,-5346.0
1839,2399279.0,-330000.0,-18.88,-5347.1
1840,2398949.0,-329500.0,-18.24,-5347.1
1841,2398619.0,-329500.0,-17.92,-5347.1
1842,2398291.0,-329250.0,-18.24,-5349.3
1843,2397959.0,-330000.0,-17.92,-5347.1
1844,2397625.0,-331000.0,-19.84,-5342.7
1845,2397290.0,-332250.0,-18.56,-5337.2
1846,2396953.0,-334500.0,-18.24,-5329.5
1847,2396617.0,-335500.0,-17.92,-5322.9
1848,2396276.0,-337250.0,-17.28,-5310.8
1849,2395933.0,-339250.0,-15.68,-5296.5
1850,2395592.0,-340250.0,-14.4,-5283.3
1851,2395247.0,-342500.0,-13.76,-5266.8
1852,2394901.0,-343750.0,-15.36,-5249.2
1853,2394559.0,-343500.0,-14.08,-5236.0
1854,2394217.0,-343750.0,-13.12,-5222.8
1855,2393877.0,-342500.0,-13.12,-5211.8
1856,2393544.0,-339250.0,-12.8,-5208.5
1857,2393211.0,-337000.0,-12.8,-5205.2
1858,2392884.0,-333250.0,-13.44,-5208.5
1859,2392558.0,-329750.0,-13.76,-5212.9
1860,2392233.0,-327750.0,-15.04,-5218.4
1861,2391910.0,-325250.0,-15.36,-5226.1
1862,2391585.0,-324750.0,-14.72,-5231.6
1863,2391262.0,-324000.0,-15.36,-5239.3
1864,2390935.0,-324500.0,-16.0,-5242.6
1865,2390610.0,-325000.0,-16.0,-5248.1
1866,2390281.0,-326000.0,-16.32,-5249.2
1867,2389954.0,-327000.0,-16.32,-5252.5
1868,2389626.0,-327250.0,-17.6,-5254.7
1869,2389299.0,-327750.0,-16.96,-5258.0
1870,2388971.0,-327500.0,-16.64,-5260.2
1871,2388645.0,-327250.0,-17.28,-5264.6
1872,2388322.0,-326000.0,-17.92,-5272.3
1873,2387999.0,-325000.0,-18.88,-5280.0
1874,2387679.0,-323000.0,-19.52,-5291.0
1875,2387356.0,-322250.0,-19.84,-5298.7
1876,2387036.0,-321500.0,-20.8,-5309.7
1877,2386713.0,-321500.0,-20.16,-5317.4
1878,2386392.0,-321750.0,-20.16,-5327.3
1879,2386067.0,-322250.0,-19.84,-5332.8
1880,2385744.0,-323000.0,-20.16,-5340.5
1881,2385416.0,-324250.0,-20.8,-5342.7
1882,2385088.0,-326000.0,-20.8,-5344.9
1883,2384758.0,-327250.0,-20.48,-5344.9
1884,2384427.0,-329250.0,-20.16,-5343.8
1885,2384096.0,-330000.0,-17.6,-5342.7
1886,2383762.0,-331500.0,-17.6,-5338.3
1887,2383430.0,-332000.0,-16.64,-5336.1
1888,2383097.0,-332500.0,-16.96,-5332.8
1889,2382767.0,-332250.0,-17.28,-5332.8
1890,2382437.0,-331250.0,-18.56,-5332.8
1891,2382108.0,-330500.0,-19.2,-5333.9
1892,2381781.0,-329000.0,-19.52,-5337.2
1893,2381451.0,-329000.0,-15.68,-5337.2
1894,2381121.0,-329000.0,-16.64,-5337.2
1895,2380788.0,-330000.0,-16.32,-5333.9
1896,2380451.0,-332500.0,-16.32,-5326.2
1897,2380115.0,-334000.0,-16.96,-5319.6
1898,2379774.0,-336750.0,-17.28,-5307.5
1899,2379432.0,-339000.0,-17.28,-5294.3
1900,2379091.0,-340000.0,-17.28,-5282.2
1901,2378748.0,-341750.0,-13.76,-5267.9
1902,2378406.0,-342000.0,-14.72,-5253.6
1903,2378067.0,-341250.0,-15.36,-5243.7
1904,2377728.0,-340750.0,-15.04,-5233.8
1905,2377393.0,-338750.0,-15.68,-5228.3
1906,2377060.0,-336500.0,-16.64,-5225.0
1907,2376728.0,-334750.0,-17.6,-5222.8
1908,2376401.0,-331750.0,-17.6,-5226.1
1909,2376073.0,-330000.0,-16.32,-5228.3
1910,2375748.0,-328000.0,-17.6,-5233.8
1911,2375422.0,-326500.0,-17.92,-5238.2
1912,2375097.0,-326000.0,-17.6,-5243.7
1913,2374771.0,-325500.0,-18.24,-5248.1
1914,2374444.0,-326000.0,-18.56,-5251.4
1915,2374118.0,-326000.0,-18.24,-5255.8
1916,2373788.0,-327250.0,-17.6,-5255.8
1917,2373460.0,-327750.0,-16.96,-5258.0
1918,2373129.0,-328750.0,-16.64,-5256.9
1919,2372799.0,-329750.0,-16.32,-5256.9
1920,2372469.0,-329750.0,-15.68,-5256.9
1921,2372141.0,-329750.0,-15.04,-5259.1
1922,2371816.0,-328250.0,-15.36,-5264.6
1923,2371492.0,-326750.0,-15.36,-5271.2
1924,2371173.0,-324000.0,-15.68,-5283.3
1925,2370853.0,-322000.0,-16.0,-5294.3
1926,2370535.0,-320250.0,-16.96,-5307.5
1927,2370215.0,-319250.0,-17.28,-5318.5
1928,2369895.0,-319500.0,-17.92,-5329.5
1929,2369571.0,-320500.0,-16.96,-5336.1
1930,2369248.0,-321750.0,-17.28,-5343.8
1931,2368921.0,-323500.0,-16.96,-5347.1
1932,2368594.0,-325250.0,-16.64,-5350.4
1933,2368264.0,-326750.0,-16.32,-5350.4
1934,2367935.0,-328250.0,-17.6,-5351.5
1935,2367605.0,-329000.0,-18.24,-5351.5
1936,2367274.0,-330000.0,-18.24,-5350.4
1937,2366945.0,-329750.0,-17.92,-5351.5
1938,2366615.0,-330000.0,-17.6,-5351.5
1939,2366287.0,-329500.0,-17.6,-5353.7
1940,2365957.0,-329250.0,-17.6,-5353.7
1941,2365627.0,-329500.0,-17.6,-5353.7
1942,2365297.0,-329500.0,-19.2,-5353.7
1943,2364963.0,-331000.0,-19.2,-5349.3
1944,2364631.0,-331500.0,-19.2,-5347.1
1945,2364295.0,-333000.0,-18.56,-5340.5
1946,2363958.0,-334750.0,-17.6,-5332.8
1947,2363618.0,-336250.0,-16.64,-5321.8
1948,2363277.0,-338500.0,-15.36,-5309.7
1949,2362935.0,-340000.0,-14.4,-5296.5
1950,2362592.0,-341500.0,-15.36,-5282.2
1951,2362248.0,-342500.0,-15.36,-5266.8
1952,2361904.0,-343250.0,-14.72,-5251.4
1953,2361562.0,-343250.0,-14.08,-5238.2
1954,2361221.0,-342750.0,-12.8,-5225.0
1955,2360885.0,-340750.0,-12.48,-5218.4
1956,2360551.0,-338250.0,-12.48,-5214.0
1957,2360221.0,-335250.0,-12.8,-5214.0
1958,2359896.0,-331250.0,-13.44,-5219.5
1959,2359569.0,-329000.0,-14.08,-5222.8
1960,2359246.0,-326250.0,-15.04,-5230.5
1961,2358920.0,-325250.0,-15.36,-5234.9
1962,2358596.0,-325000.0,-15.04,-5241.5
1963,2358269.0,-325000.0,-15.36,-5244.8
1964,2357942.0,-326000.0,-15.68,-5248.1
1965,2357614.0,-326500.0,-15.68,-5250.3
1966,2357285.0,-327750.0,-16.0,-5251.4
1967,2356958.0,-327750.0,-15.68,-5254.7
1968,2356629.0,-328250.0,-16.64,-5255.8
1969,2356303.0,-327750.0,-17.28,-5260.2
1970,2355975.0,-327500.0,-17.28,-5262.4
1971,2355651.0,-326750.0,-17.6,-5269.0
1972,2355328.0,-325250.0,-18.24,-5276.7
1973,2355006.0,-324250.0,-18.88,-5285.5
1974,2354684.0,-322750.0,-19.84,-5294.3
1975,2354364.0,-321750.0,-18.88,-5305.3
1976,2354043.0,-321250.0,-19.52,-5315.2
1977,2353721.0,-321250.0,-20.48,-5324.0
1978,2353398.0,-321500.0,-20.8,-5331.7
1979,2353073.0,-322750.0,-20.16,-5337.2
1980,2352747.0,-324000.0,-20.48,-5341.6
1981,2352420.0,-325250.0,-20.8,-5344.9
1982,2352093.0,-326250.0,-20.48,-5348.2
1983,2351761.0,-328000.0,-17.92,-5346.0
1984,2351432.0,-328750.0,-17.6,-5347.1
1985,2351099.0,-330250.0,-18.24,-5343.8
1986,2350767.0,-331500.0,-17.92,-5341.6
1987,2350435.0,-331500.0,-17.28,-5339.4
1988,2350104.0,-332000.0,-18.56,-5338.3
1989,2349776.0,-330750.0,-18.88,-5340.5
1990,2349446.0,-330250.0,-19.2,-5340.5
1991,2349119.0,-329000.0,-19.52,-5343.8
1992,2348791.0,-328250.0,-16.0,-5346.0
1993,2348462.0,-328500.0,-16.64,-5347.1
1994,2348131.0,-328750.0,-17.28,-5346.0
1995,2347797.0,-330500.0,-17.6,-5341.6
1996,2347462.0,-332250.0,-17.92,-5336.1
1997,2347122.0,-335000.0,-17.92,-5325.1
1998,2346780.0,-337750.0,-17.6,-5311.9
1999,2346440.0,-339250.0,-14.08,-5300.9
2000,2346097.0,-341250.0,-14.72,-5286.6
2001,2345754.0,-342000.0,-15.04,-5272.3
2002,2345415.0,-341250.0,-15.68,-5262.4
2003,2345075.0,-341250.0,-16.32,-5251.4
2004,2344736.0,-340250.0,-16.32,-5241.5
2005,2344403.0,-337750.0,-16.64,-5238.2
2006,2344069.0,-336500.0,-17.28,-5233.8
2007,2343739.0,-334000.0,-17.28,-5232.7
2008,2343411.0,-331250.0,-16.32,-5234.9
2009,2343083.0,-330000.0,-17.28,-5237.1
2010,2342758.0,-327750.0,-17.92,-5242.6
2011,2342431.0,-327000.0,-18.56,-5245.9
2012,2342107.0,-326000.0,-17.92,-5252.5
2013,2341779.0,-326000.0,-18.24,-5254.7
2014,2341453.0,-326250.0,-18.24,-5259.1
2015,2341123.0,-327000.0,-17.6,-5259.1
2016,2340795.0,-328000.0,-16.64,-5261.3
2017,2340465.0,-328500.0,-16.32,-5261.3
2018,2340134.0,-329750.0,-16.64,-5260.2
2019,2339805.0,-329500.0,-16.32,-5261.3
2020,2339475.0,-330000.0,-15.68,-5261.3
2021,2339151.0,-328500.0,-15.04,-5267.9
2022,2338826.0,-327000.0,-15.68,-5273.4
2023,2338506.0,-324750.0,-15.68,-5284.4
2024,2338185.0,-322500.0,-16.0,-5294.3
2025,2337869.0,-320500.0,-16.64,-5309.7
2026,2337549.0,-319250.0,-17.6,-5320.7
2027,2337231.0,-318750.0,-18.24,-5333.9
2028,2336908.0,-319250.0,-18.24,-5341.6
2029,2336585.0,-321000.0,-16.64,-5349.3
2030,2336259.0,-322500.0,-16.96,-5353.7
2031,2335932.0,-324750.0,-16.96,-5357.0
2032,2335604.0,-326000.0,-17.6,-5359.2
2033,2335273.0,-328000.0,-17.92,-5358.1
2034,2334944.0,-328750.0,-17.92,-5359.2
2035,2334613.0,-329750.0,-18.56,-5358.1
2036,2334284.0,-330000.0,-18.24,-5359.2
2037,2333953.0,-330000.0,-17.6,-5358.1
2038,2333623.0,-330250.0,-17.28,-5358.1
2039,2333293.0,-330000.0,-16.96,-5358.1
2040,2332962.0,-330500.0,-19.52,-5357.0
2041,2332633.0,-330000.0,-19.2,-5358.1
2042,2332300.0,-330750.0,-19.2,-5354.8
2043,2331967.0,-331500.0,-19.52,-5351.5
2044,2331632.0,-332500.0,-19.52,-5346.0
2045,2331293.0,-335000.0,-17.28,-5336.1
2046,2330956.0,-336000.0,-16.0,-5328.4
2047,2330614.0,-338250.0,-15.36,-5315.2
2048,2330272.0,-340000.0,-14.4,-5297.6
2049,2329930.0,-340750.0,-15.36,-5259.1
2050,2329585.0,-342750.0,-13.76,-5163.4
2051,2329241.0,-343250.0,-11.52,-4991.8
2052,2328904.0,-342000.0,-6.4,-4732.2
2053,2328573.0,-339250.0,0.64,-4373.6
2054,2328256.0,-332250.0,9.28,-3927.0
2055,2327959.0,-320500.0,16.32,-3408.9
2056,2327688.0,-304000.0,22.72,-2839.1
2057,2327447.0,-281500.0,30.4,-2250.6
2058,2327245.0,-252750.0,35.84,-1681.9
2059,2327080.0,-219750.0,37.76,-1150.6
2060,2326958.0,-182500.0,39.04,-667.7
2061,2326877.0,-142500.0,37.76,-228.8
2062,2326835.0,-102500.0,34.56,166.1
2063,2326829.0,-62750.0,32.32,522.5
2064,2326856.0,-25500.0,30.08,842.6
2065,2326907.0,7500.0,27.2,1135.2
2066,2326976.0,35250.0,26.24,1409.1
2067,2327055.0,56500.0,25.92,1670.9
2068,2327146.0,72500.0,26.56,1920.6
2069,2327247.0,85000.0,28.48,2159.3
2070,2327357.0,95250.0,28.48,2387.0
2071,2327479.0,106000.0,29.44,2602.6
2072,2327612.0,116500.0,30.08,2805.0
2073,2327757.0,127500.0,28.48,2995.3
2074,2327912.0,138750.0,29.12,3174.6
2075,2328079.0,150000.0,29.76,3339.6
2076,2328259.0,161750.0,29.76,3491.4
2077,2328449.0,173000.0,30.4,3631.1
2078,2328651.0,184750.0,30.08,3758.7
2079,2328861.0,195500.0,29.44,3877.5
2080,2329082.0,205750.0,28.8,3983.1
2081,2329309.0,215000.0,25.92,4083.2
2082,2329544.0,223250.0,26.24,4173.4
2083,2329784.0,230750.0,25.92,4259.2
2084,2330031.0,237250.0,25.6,4337.3
2085,2330283.0,243500.0,26.24,4408.8
2086,2330541.0,249250.0,27.2,4474.8
2087,2330804.0,255000.0,26.24,4534.2
2088,2331071.0,260000.0,25.92,4590.3
2089,2331344.0,265250.0,26.24,4639.8
2090,2331620.0,269750.0,23.04,4684.9
2091,2331902.0,274500.0,23.04,4724.5
2092,2332188.0,279250.0,22.72,4758.6
2093,2332482.0,284500.0,23.04,4785.0
2094,2332779.0,289750.0,24.32,4808.1
2095,2333080.0,294500.0,23.04,4825.7
2096,2333389.0,300250.0,22.72,4835.6
2097,2333699.0,304250.0,22.4,4843.3
2098,2334013.0,308500.0,18.88,4847.7
2099,2334331.0,312750.0,18.56,4847.7
2100,2334652.0,315750.0,18.56,4843.3
2101,2334975.0,319000.0,18.24,4837.8
2102,2335299.0,321500.0,19.52,4830.1
2103,2335623.0,323000.0,19.84,4823.5
2104,2335949.0,324250.0,18.56,4814.7
2105,2336271.0,324000.0,18.24,4809.2
2106,2336595.0,324000.0,16.64,4802.6
2107,2336914.0,322750.0,16.96,4800.4
2108,2337234.0,321250.0,17.6,4798.2
2109,2337550.0,319750.0,17.6,4800.4
2110,2337868.0,318250.0,18.88,4799.3
2111,2338183.0,317250.0,18.56,4802.6
2112,2338501.0,316750.0,17.92,4801.5
2113,2338818.0,317000.0,17.28,4802.6
2114,2339135.0,316750.0,16.0,4803.7
2115,2339453.0,317500.0,16.0,4802.6
2116,2339771.0,317500.0,16.0,4802.6
2117,2340087.0,317250.0,16.0,4803.7
2118,2340401.0,316500.0,16.0,4808.1
2119,2340713.0,315000.0,16.32,4814.7
2120,2341023.0,313000.0,15.36,4822.4
2121,2341333.0,311500.0,15.04,4831.2
2122,2341637.0,309000.0,15.04,4845.5
2123,2341940.0,306750.0,15.68,4862.0
2124,2342242.0,304750.0,16.32,4879.6
2125,2342544.0,302750.0,16.96,4896.1
2126,2342846.0,302250.0,17.28,4913.7
2127,2343149.0,302250.0,17.92,4929.1
2128,2343453.0,302750.0,17.6,4944.5
2129,2343761.0,304250.0,16.96,4955.5
2130,2344068.0,305500.0,16.96,4966.5
2131,2344378.0,307250.0,17.6,4975.3
2132,2344689.0,309000.0,17.6,4981.9
2133,2345000.0,309750.0,17.92,4989.6
2134,2345314.0,311500.0,17.92,4994.0
2135,2345627.0,312250.0,17.6,4998.4
2136,2345944.0,313750.0,17.28,4999.5
2137,2346257.0,314250.0,16.32,5003.9
2138,2346572.0,314500.0,16.96,5007.2
2139,2346883.0,314000.0,18.88,5014.9
2140,2347194.0,312500.0,19.2,5021.5
2141,2347503.0,311500.0,19.84,5031.4
2142,2347810.0,309500.0,20.16,5042.4
2143,2348120.0,309250.0,19.84,5051.2
2144,2348426.0,308000.0,19.52,5064.4
2145,2348735.0,308000.0,19.52,5073.2
2146,2349045.0,308750.0,18.56,5082.0
2147,2349357.0,309250.0,20.48,5087.5
2148,2349673.0,311750.0,20.16,5089.7
2149,2349990.0,313750.0,19.52,5090.8
2150,2350311.0,316500.0,18.88,5086.4
2151,2350633.0,319000.0,17.6,5082.0
2152,2350959.0,321500.0,16.64,5072.1
2153,2351284.0,323500.0,16.0,5064.4
2154,2351609.0,324500.0,14.72,5056.7
2155,2351935.0,325500.0,15.36,5046.8
2156,2352258.0,324750.0,15.04,5041.3
2157,2352581.0,324250.0,15.36,5035.8
2158,2352902.0,323250.0,15.36,5031.4
2159,2353223.0,322000.0,15.36,5028.1
2160,2353542.0,321000.0,15.36,5025.9
2161,2353862.0,320250.0,15.04,5023.7
2162,2354181.0,319750.0,14.4,5022.6
2163,2354501.0,319500.0,14.72,5019.3
2164,2354820.0,319500.0,15.04,5018.2
2165,2355140.0,319500.0,15.36,5014.9
2166,2355459.0,319500.0,15.68,5013.8
2167,2355780.0,319750.0,16.0,5010.5
2168,2356099.0,319750.0,16.32,5008.3
2169,2356420.0,320000.0,16.96,5005.0
2170,2356739.0,320000.0,16.64,5002.8
2171,2357059.0,319750.0,16.0,5000.6
2172,2357376.0,319250.0,16.0,5001.7
2173,2357691.0,317750.0,16.64,5003.9
2174,2358004.0,316250.0,17.6,5009.4
2175,2358314.0,313750.0,18.56,5017.1
2176,2358624.0,312000.0,19.52,5025.9
2177,2358930.0,309750.0,20.8,5039.1
2178,2359238.0,308500.0,21.12,5049.0
2179,2359544.0,307500.0,20.48,5062.2
2180,2359850.0,306500.0,19.52,5074.3
2181,2360159.0,307250.0,20.16,5084.2
2182,2360468.0,307500.0,20.48,5094.1
2183,2360781.0,309250.0,20.48,5098.5
2184,2361093.0,310750.0,20.8,5105.1
2185,2361409.0,312500.0,21.44,5106.2
2186,2361725.0,314250.0,21.12,5108.4
2187,2362042.0,315250.0,19.84,5109.5
2188,2362358.0,316250.0,17.28,5110.6
2189,2362673.0,316000.0,17.6,5113.9
2190,2362987.0,315500.0,17.92,5117.2
2191,2363298.0,314000.0,18.24,5124.9
2192,2363611.0,313250.0,19.84,5130.4
2193,2363920.0,311750.0,20.8,5139.2
2194,2364231.0,311000.0,21.12,5146.9
2195,2364542.0,311000.0,20.8,5153.5
2196,2364855.0,311000.0,16.96,5159.0
2197,2365168.0,312000.0,18.24,5164.5
2198,2365482.0,312750.0,18.56,5167.8
2199,2365799.0,314250.0,18.56,5168.9
2200,2366117.0,315500.0,19.84,5167.8
2201,2366439.0,317750.0,20.16,5163.4
2202,2366762.0,320000.0,21.12,5157.9
2203,2367088.0,322250.0,20.48,5148.0
2204,2367416.0,324750.0,18.24,5137.0
2205,2367745.0,326500.0,16.64,5123.8
2206,2368075.0,328250.0,17.28,5110.6
2207,2368402.0,328500.0,17.6,5100.7
2208,2368731.0,328750.0,18.24,5087.5
2209,2369056.0,327750.0,18.56,5079.8
2210,2369384.0,327250.0,19.2,5067.7
2211,2369707.0,326250.0,19.52,5062.2
2212,2370031.0,325000.0,16.64,5055.6
2213,2370352.0,324000.0,17.28,5051.2
2214,2370672.0,322000.0,17.6,5049.0
2215,2370993.0,321500.0,18.24,5044.6
2216,2371313.0,320500.0,18.24,5042.4
2217,2371635.0,320750.0,18.24,5038.0
2218,2371956.0,321000.0,18.24,5033.6
2219,2372279.0,321500.0,17.6,5028.1
2220,2372602.0,322250.0,16.32,5021.5
2221,2372924.0,322250.0,15.68,5017.1
2222,2373245.0,322250.0,15.36,5013.8
2223,2373563.0,321000.0,15.36,5012.7
2224,2373877.0,318750.0,15.36,5017.1
2225,2374190.0,316500.0,15.68,5021.5
2226,2374500.0,313750.0,16.0,5030.3
2227,2374808.0,311250.0,16.64,5041.3
2228,2375118.0,310250.0,16.96,5049.0
2229,2375425.0,308750.0,16.32,5061.1
2230,2375733.0,308250.0,16.96,5071.0
2231,2376041.0,308250.0,17.28,5082.0
2232,2376350.0,308000.0,17.6,5091.9
2233,2376663.0,309500.0,17.28,5096.3
2234,2376974.0,310250.0,17.28,5104.0
2235,2377288.0,311750.0,17.6,5107.3
2236,2377603.0,313250.0,16.96,5110.6
2237,2377921.0,314500.0,17.6,5110.6
2238,2378238.0,316000.0,17.6,5110.6
2239,2378556.0,317000.0,18.24,5110.6
2240,2378873.0,317500.0,17.92,5110.6
2241,2379190.0,317250.0,17.92,5111.7
2242,2379505.0,316750.0,17.6,5115.0
2243,2379820.0,316000.0,17.92,5117.2
2244,2380133.0,315000.0,18.24,5122.7
2245,2380444.0,313500.0,20.16,5129.3
2246,2380757.0,313000.0,19.84,5134.8
2247,2381066.0,311500.0,20.8,5144.7
2248,2381378.0,311250.0,20.8,5150.2
2249,2381689.0,311250.0,20.8,5157.9
2250,2382002.0,311250.0,19.84,5162.3
2251,2382318.0,313000.0,19.52,5164.5
2252,2382638.0,315000.0,18.88,5162.3
2253,2382960.0,317750.0,19.52,5156.8
2254,2383285.0,320750.0,18.24,5149.1
2255,2383611.0,323250.0,17.28,5139.2
2256,2383939.0,325250.0,17.28,5128.2
2257,2384265.0,326250.0,16.32,5119.4
2258,2384593.0,327000.0,15.36,5107.3
2259,2384917.0,326500.0,14.72,5100.7
2260,2385242.0,325750.0,15.04,5091.9
2261,2385565.0,325000.0,14.72,5086.4
2262,2385889.0,324000.0,15.04,5079.8
2263,2386211.0,323500.0,14.72,5074.3
2264,2386534.0,323000.0,14.72,5068.8
2265,2386854.0,322250.0,15.04,5065.5
2266,2387176.0,321750.0,15.04,5061.1
2267,2387497.0,321500.0,15.36,5057.8
2268,2387819.0,321250.0,15.36,5052.3
2269,2388140.0,321500.0,16.0,5049.0
2270,2388463.0,321750.0,15.36,5042.4
2271,2388785.0,322000.0,15.04,5038.0
2272,2389107.0,322000.0,15.68,5033.6
2273,2389429.0,322250.0,16.0,5028.1
2274,2389750.0,321750.0,16.64,5024.8
2275,2390069.0,321000.0,16.64,5022.6
2276,2390386.0,319750.0,17.28,5023.7
2277,2390701.0,318000.0,18.24,5027.0
2278,2391015.0,316250.0,17.92,5030.3
2279,2391325.0,314000.0,17.6,5039.1
2280,2391637.0,312750.0,18.88,5044.6
2281,2391943.0,310500.0,19.52,5057.8
2282,2392251.0,309000.0,20.48,5068.8
2283,2392558.0,308250.0,21.12,5079.8
2284,2392865.0,307000.0,21.44,5091.9
2285,2393177.0,308500.0,21.76,5097.4
2286,2393488.0,309250.0,19.2,5105.1
2287,2393804.0,311500.0,18.88,5107.3
2288,2394120.0,313750.0,18.56,5108.4
2289,2394438.0,315250.0,18.88,5108.4
2290,2394754.0,316500.0,18.88,5109.5
2291,2395071.0,316750.0,19.2,5110.6
2292,2395386.0,316500.0,19.84,5113.9
2293,2395700.0,315500.0,20.16,5117.2
2294,2396012.0,314500.0,17.28,5123.8
2295,2396322.0,312750.0,16.96,5131.5
2296,2396635.0,312250.0,17.92,5137.0
2297,2396944.0,311000.0,18.24,5146.9
2298,2397255.0,310750.0,19.52,5153.5
2299,2397566.0,311000.0,20.48,5161.2
2300,2397879.0,311000.0,20.8,5165.6
2301,2398193.0,312250.0,21.12,5170.0
2302,2398509.0,313500.0,19.84,5172.2
2303,2398828.0,315500.0,18.24,5170.0
2304,2399149.0,317500.0,17.6,5166.7
2305,2399473.0,320000.0,17.92,5159.0
2306,2399799.0,322500.0,17.92,5150.2
2307,2400126.0,324500.0,19.2,5140.3
2308,2400456.0,326750.0,19.52,5126.0
2309,2400783.0,327500.0,18.88,5116.1
2310,2401113.0,328500.0,18.88,5101.8
2311,2401440.0,328500.0,16.96,5091.9
2312,2401770.0,328500.0,16.64,5078.7
2313,2402096.0,328250.0,17.28,5068.8
2314,2402420.0,326750.0,17.6,5062.2
2315,2402742.0,325500.0,18.24,5056.7
2316,2403063.0,323250.0,18.56,5053.4
2317,2403383.0,321750.0,18.88,5051.2
2318,2403703.0,320750.0,18.88,5047.9
2319,2404022.0,320000.0,17.92,5046.8
2320,2404344.0,320250.0,17.6,5041.3
